Final_Approximation,H_L1,H_L2
nan,-2.740000000000009095e-01,nan
nan,-1.910000000000007248e-01,nan
nan,-1.250000000000000000e-01,nan
nan,-2.840000000000006963e-01,nan
nan,-2.629999999999999005e-01,nan
nan,-2.140000000000004121e-01,nan
nan,-1.880000000000006111e-01,nan
nan,-4.949999999999992184e-01,nan
nan,-5.669999999999983942e-01,nan
nan,-4.449999999999993960e-01,nan
nan,1.410000000000000142e-01,nan
nan,-2.599999999999980105e-02,nan
nan,-6.400000000000005684e-02,nan
nan,-2.089999999999996305e-01,nan
nan,1.079999999999996518e-01,nan
nan,-1.949999999999993960e-01,nan
nan,-5.799999999999982947e-02,nan
nan,1.899999999999923972e-02,nan
nan,1.470000000000002416e-01,nan
nan,7.299999999999950973e-02,nan
nan,2.250000000000014211e-01,nan
nan,1.720000000000005969e-01,nan
nan,8.799999999999918998e-02,nan
nan,1.609999999999995879e-01,nan
nan,-5.700000000000038369e-02,nan
nan,-2.599999999999997868e-01,nan
nan,-2.109999999999985221e-01,nan
nan,-3.799999999999847944e-02,nan
nan,-1.219999999999998863e-01,nan
nan,-3.700000000000001066e-01,nan
nan,-1.250000000000000000e-01,nan
nan,-2.149999999999998579e-01,nan
nan,-1.160000000000005471e-01,nan
nan,-1.050000000000004263e-01,nan
nan,-2.099999999999999645e-01,nan
nan,-2.839999999999998082e-01,nan
nan,-3.500000000000005329e-01,nan
nan,-1.040000000000000924e-01,nan
nan,-1.580000000000003624e-01,nan
nan,-5.899999999999971934e-02,nan
nan,6.300000000000016698e-02,nan
nan,7.899999999999973710e-02,nan
nan,6.300000000000061107e-02,nan
nan,4.909999999999996589e-01,nan
nan,4.199999999999999289e-01,nan
nan,1.799999999999997158e-01,nan
nan,-2.130000000000000782e-01,nan
nan,-2.220000000000004192e-01,nan
nan,-2.620000000000004547e-01,nan
nan,-5.199999999999960210e-02,nan
nan,1.000000000000005329e-01,nan
nan,3.020000000000004903e-01,nan
nan,1.509999999999998010e-01,nan
nan,1.269999999999997797e-01,nan
nan,2.910000000000003695e-01,nan
nan,1.310000000000002274e-01,nan
nan,-6.199999999999938893e-02,nan
nan,3.030000000000008242e-01,nan
nan,-6.800000000000050449e-02,nan
nan,-6.400000000000005684e-02,nan
nan,1.330000000000000071e-01,nan
nan,3.399999999999980815e-02,nan
nan,-2.450000000000001066e-01,nan
nan,-1.020000000000003126e-01,nan
nan,1.680000000000001492e-01,nan
nan,5.399999999999938183e-02,nan
nan,8.000000000000007105e-02,nan
nan,2.460000000000004405e-01,nan
nan,1.150000000000002132e-01,nan
nan,6.700000000000017053e-02,nan
nan,-2.689999999999992397e-01,nan
nan,-3.300000000000000711e-01,nan
nan,-3.490000000000001990e-01,nan
nan,-2.709999999999999076e-01,nan
nan,-2.569999999999996732e-01,nan
nan,-8.199999999999985079e-02,nan
nan,9.600000000000008527e-02,nan
nan,5.000000000000000000e-01,nan
nan,2.500000000000000000e-01,nan
nan,1.219999999999998863e-01,nan
nan,-3.479999999999998650e-01,nan
nan,-3.069999999999994955e-01,nan
nan,-9.400000000000030553e-02,nan
nan,-3.150000000000003908e-01,nan
nan,-2.299999999999968736e-02,nan
nan,9.000000000000074607e-02,nan
nan,1.810000000000000497e-01,nan
nan,1.600000000000001421e-01,nan
nan,2.359999999999997655e-01,nan
nan,5.160000000000000142e-01,nan
nan,4.389999999999991687e-01,nan
nan,-2.899999999999991473e-02,nan
nan,-1.349999999999997868e-01,nan
nan,1.589999999999989200e-01,nan
nan,2.609999999999992326e-01,nan
nan,-3.599999999999958789e-02,nan
nan,-2.759999999999998010e-01,nan
nan,3.800000000000025580e-02,nan
nan,-5.499999999999971578e-02,nan
nan,-3.700000000000081002e-02,nan
nan,-7.199999999999917577e-02,nan
nan,-2.389999999999998792e-01,nan
nan,3.200000000000002842e-02,nan
nan,1.960000000000006182e-01,nan
nan,4.039999999999999147e-01,nan
nan,-5.000000000000781597e-03,nan
nan,-1.029999999999997584e-01,nan
nan,-5.000000000000071054e-02,nan
nan,-2.200000000000024158e-02,nan
nan,1.029999999999997584e-01,nan
nan,1.079999999999987637e-01,nan
nan,4.100000000000036948e-02,nan
nan,1.059999999999998721e-01,nan
nan,8.999999999999985789e-02,nan
nan,-1.510000000000015774e-01,nan
