Year,Tmax31,Tmax32,Tmax33,Tmax34,Tmax35,Tmax36,Tmax37,Tmax38,Tmax39,Tmin31,Tmin32,Tmin33,Tmin34,Tmin35,Tmin36,Tmin37,Tmin38,Tmin39,Rain28,Rain29,Rain30,Rain31,Rain32,Rain33,Rain34,Rain35,Rain36,RHI28,RHI29,RHI30,RHI31,RHI32,RHI33,RHI34,RHI35,RHI36,RHII28,RHII29,RHII30,RHII31,RHII32,RHII33,RHII34,RHII35,RHII36,Yield,District_Belagavi,District_ChickkaManglur,District_Dakshinakannada,District_Davanagere,District_Hassan,District_Kodagu,District_Mysuru,District_Shivamogga,District_Udupi,District_Uttarkannada
2004,-0.798887459,-0.571604548,-0.790801753,-0.57818421,-0.972387113,-1.024862771,-0.490976692,-0.019642168,-0.873570312,-0.443155744,-0.128998446,-0.185372462,-0.133997984,-0.287666071,-0.372271167,-0.291447052,0.098772403,-0.185840493,1.687459133,1.845315166,2.04845189,0.537966842,1.564174641,1.885625207,0.119887715,0.262089756,2.41277762,0.231120599,0.208499962,0.438041016,0.551795078,0.530970018,0.357074994,0.560799979,0.741724634,0.641259528,0.483576085,0.275162952,0.764494372,0.489528198,0.142573715,0.04793274,0.462040612,0.563592425,0.77091959,2706,0,0,0,0,0,0,0,0,1,0
2005,-0.433951298,0.073833698,-0.117584103,-0.340868074,-0.686541032,-0.395205226,-0.261185532,-0.207135592,0.13693359,-0.01142154,-0.172944614,-0.096899242,-0.223228805,-0.243958668,-0.193069001,-0.118781192,-0.502628796,-0.006849158,1.607707674,-0.314196217,0.347807836,0.897678251,2.429681829,0.577032058,0.865342015,-0.575495026,-0.470326924,0.818512162,1.061567399,0.989988789,0.965128425,0.771242737,1.040489414,1.207859056,1.144202839,0.883058042,0.942760688,0.701801379,0.875842929,0.29404426,0.247345247,1.055124844,1.059553949,1.361195774,0.633295698,2796,0,0,0,0,0,0,0,0,1,0
2006,-0.105508754,-0.16395934,0.084381192,-0.273063464,-0.793733313,-0.580398621,-0.452678166,-0.057140853,0.177353746,-0.01142154,-0.085052278,-0.096899242,-0.133997984,-0.200251265,-0.103467917,-0.161947657,-0.11601374,0.082646509,-0.003634314,0.020970337,-0.293806195,0.764071156,1.669046315,1.14717683,0.065583097,-0.703435675,-0.188888796,0.630546862,1.061567399,1.091366951,0.898101396,0.903392732,0.787372963,1.09433992,1.13332505,1.209486035,0.483576085,0.919659299,0.841581835,0.248932582,0.481066357,0.581152089,1.271828423,1.179563328,0.66567779,2823,0,0,0,0,0,0,0,0,1,0
2008,-0.616419379,-0.67351585,-0.285888516,0.032057282,-0.043387351,-0.024818435,0.121799737,-0.319631646,-1.035250936,-0.203303408,-0.436621624,-0.229609073,-0.312459626,-0.112836459,-0.058667376,0.010718204,-0.073056511,-0.141092659,2.959857418,1.053250863,-0.384300678,-0.777549167,-0.370265514,-0.665022457,0.086975825,0.39173628,0.760146752,0.442581561,0.63503368,0.697118542,0.730533823,0.61506547,0.496289043,0.435928929,0.524168848,0.459910643,0.297948267,0.447633805,0.636015267,0.557195715,0.416591568,0.496514097,0.540660788,0.626768928,0.592818082,2468,0,0,0,0,0,0,0,0,1,0
2009,-0.360964066,-0.265870642,-0.555175576,-0.679891125,-0.543617992,-0.506321263,-0.107991424,-0.207135592,-0.024747034,-0.299244342,-0.260836951,-0.273845683,-0.267844216,-0.156543862,-0.148268459,-0.291447052,-0.073056511,-0.185840493,1.028603326,1.266686223,1.987306969,1.521178027,1.254613675,0.629219222,-0.54657805,-0.321319603,0.42798431,0.560059874,0.683780391,0.798496704,0.719362651,0.55499729,0.445665753,0.424577015,0.480657691,0.459910643,0.288178382,0.420401565,0.61888472,0.504565424,0.344057431,0.428803704,0.477764647,0.539901236,0.495671806,2591,0,0,0,0,0,0,0,0,1,0
2010,-0.652912995,-0.469693246,-0.555175576,-0.64598882,-0.150579632,-0.061857114,-0.222887005,-0.35713033,-0.550209063,-0.635037612,-0.304783119,-0.318082293,-0.446305858,-0.200251265,-0.193069001,-0.248280587,-0.158970968,-0.320083994,2.501286526,0.989950642,2.341132242,1.90943796,-0.351312802,-0.282751477,0.649769138,1.684789771,0.457437138,-0.13306217,-0.04742027,0.505626458,0.529452735,0.567010926,0.496289043,0.651615288,0.741724634,0.532450197,0.131860219,0.057305031,0.644580541,0.745161041,0.497185055,0.792747069,0.509212717,0.334577602,0.414716575,2445,0,0,0,0,0,0,0,0,1,0
2011,-0.50693853,-0.33381151,-0.723479988,-0.476477295,-0.186310392,0.086297603,-0.261185532,-0.35713033,-0.428948595,-0.635037612,-0.612406296,-0.539265345,-0.401690447,-0.331373474,-0.596273875,-0.420946448,-0.244885425,-0.678066664,4.849423247,2.614656312,1.958772673,1.737004872,-0.037961294,-0.518898397,-0.123660268,0.702205588,-0.355788151,0.654042524,-0.083980303,0.528154938,0.585308593,0.61506547,0.521600688,0.572151892,0.861380317,0.556630048,0.688743674,0.030072791,0.71310273,0.489528198,0.972686624,0.538833093,0.690039122,0.547798299,-0.500077532,2722,0,0,0,0,0,0,0,0,1,0
2012,0.222933791,-0.707486284,-0.487853811,-0.44257499,-0.150579632,-0.247050509,-0.6441708,-0.769615862,-0.671469531,0.276401263,-0.304783119,0.035810589,-0.044767164,0.105700556,-0.103467917,-0.205114122,-0.158970968,-0.230588327,0.118711675,3.175431346,1.795719552,1.100943746,0.761843159,0.775343283,2.122576198,1.785436415,1.561918163,-0.696958071,0.500980226,0.302870133,0.507110392,0.759229101,0.319107527,0.515392324,0.632946741,0.387371088,-0.561801628,0.729033619,0.250577954,0.376749003,0.763143559,0.835066065,0.454178594,-0.131349107,0.155659836,2672,0,0,0,0,0,0,0,0,1,0
2013,-0.360964066,-0.299841076,-0.353210281,-0.374770379,-0.436425712,-0.358166547,-0.452678166,-0.057140853,-0.226847815,-0.107362474,-0.216890783,-0.141135852,-0.089382574,-0.200251265,-0.282670084,-0.507279378,-0.11601374,0.037898675,1.101104653,0.283909717,0.410583288,0.297017295,0.169255026,-0.350594791,-0.03973495,-0.208731832,0.607973811,0.031407467,0.415673482,0.494362218,0.339542819,0.050424581,0.293795882,0.560799979,0.556802216,0.508270345,0.131860219,0.275162952,0.781624919,0.489528198,0.400472871,0.606543487,0.713625175,0.808401374,0.762824067,2844,0,0,0,0,0,0,0,0,1,0
2014,-0.397457682,-0.299841076,-0.420532046,-0.306965769,-0.150579632,-0.098895793,-0.376081112,0.055355201,0.096513434,-0.251273875,-0.216890783,-0.229609073,-0.133997984,-0.069129056,-0.058667376,-0.205114122,-0.158970968,0.172142177,2.159624024,1.037831578,0.653532438,-0.146055805,-0.279292496,-0.238392387,0.098494987,-0.744376682,0.261084955,0.066650961,0.537540259,0.212756211,0.373056334,0.771242737,0.357074994,0.311057878,0.556802216,0.834698339,0.49334597,0.756265859,0.096403029,0.542158489,0.924330532,0.538833093,0.068939732,0.413548231,0.519958375,2941,0,0,0,0,0,0,0,0,1,0
2015,-0.032521522,-0.843368021,-0.588836458,-0.239161159,0.278189489,-0.098895793,-0.261185532,-0.207135592,-0.307688127,-0.155332941,-0.392675455,-0.185372462,-0.133997984,-0.375080877,-0.237869542,-0.161947657,0.098772403,0.306385678,0.798411613,3.603925149,0.262204948,-0.542309325,-0.767008955,0.05907445,-0.475817487,0.453147791,0.331444487,-0.086070845,0.159753251,0.15643501,0.328371648,0.338751843,-0.022599683,0.572151892,0.741724634,0.24229198,-0.024457944,0.275162952,0.079272481,0.113597548,0.142573715,-0.332938223,0.697901139,0.405651168,-0.014346148,2699,0,0,0,0,0,0,0,0,1,0
2016,0.697350799,0.073833698,-0.555175576,-0.476477295,-0.007656591,0.049258924,0.313292371,0.355344679,-0.024747034,0.276401263,0.002840058,-0.008426021,0.222925299,0.324237572,0.075734249,0.39921639,0.48538746,0.261637844,-0.388797612,0.082647476,1.392978343,1.472074564,-0.393008768,-0.39625856,-0.38860098,0.519676929,-0.313245178,-0.168305664,-0.510514021,-0.249077639,0.306029304,0.771242737,0.04067943,0.140779174,0.317490851,0.991867373,-0.043997714,-0.087933582,0.199186312,0.489528198,0.239285899,-1.001578359,0.27335219,0.887372002,1.256650974,2904,0,0,0,0,0,0,0,0,1,0
2017,-0.069015138,-0.028077604,-0.353210281,-0.205258854,-0.472156472,-0.061857114,-0.184588478,-0.657119808,-0.833150156,0.372342197,0.090732395,0.035810589,0.222925299,-0.025421653,0.210135874,0.183384065,0.227644088,0.082646509,1.399266359,0.043693494,1.406022592,0.303868941,0.217268563,0.083863353,0.193939467,1.802495168,1.288661376,-0.344523133,0.050073152,-0.147699477,0.998641939,0.591038198,0.458321575,0.62891146,0.730846845,0.604989751,-0.415253351,-0.024391689,-0.742993787,-0.525484558,0.489125706,0.504977897,0.635004999,0.603077739,0.406621052,3250,0,0,0,0,0,0,0,0,1,0
2018,0.076959326,-0.231900208,-0.824462636,-0.64598882,-0.472156472,-0.061857114,-0.184588478,-0.319631646,-0.711889687,-0.155332941,-0.128998446,-0.318082293,-0.178613395,-0.112836459,-0.372271167,-0.161947657,0.18468686,0.127394343,0.318090324,0.433233315,1.419882108,1.522319968,0.293079412,-0.590655748,-0.335941956,1.14232142,0.365806119,-0.814436384,-0.315527178,0.269077413,0.183146418,0.326738207,0.14192601,0.061315778,0.056423907,0.206022203,-1.079605542,0.338704845,0.815886014,0.624863233,0.569719192,0.031005142,-0.127610707,0.050283339,-0.038632717,3101,0,0,0,0,0,0,0,0,1,0
2019,-0.069015138,-0.707486284,-1.093749696,-0.815500345,-0.472156472,-0.654475979,-0.107991424,0.017856517,-0.146007503,-0.01142154,-0.436621624,-0.273845683,-0.223228805,-0.112836459,-0.058667376,-0.118781192,-0.287842654,-0.185840493,0.481218309,1.228543782,2.528643332,1.99051577,1.066350068,3.029828789,-0.202648803,-0.592553779,-0.486689606,-0.579479758,-0.144913691,0.190227731,-0.263700444,0.398820023,0.420354107,0.413225101,0.611191163,0.629169602,-0.298014729,-0.178707716,0.045011387,-0.352556459,0.400472871,0.606543487,0.344110348,-0.115554981,0.317570298,3032,0,0,0,0,0,0,0,0,1,0
2021,1.682678433,1.194858022,1.026885902,1.21863796,0.278189489,0.160374961,0.887770273,1.217814427,0.783656087,2.48304275,1.848579123,1.716801782,1.873695486,1.548044858,1.419750497,1.996375601,1.817061543,1.648820689,-0.416891877,-0.375873355,-0.377778553,-0.408702231,1.455512424,3.149859267,0.544451091,0.1000316,1.169213799,-0.579479758,-0.144913691,0.190227731,-0.263700444,0.398820023,0.420354107,0.413225101,0.611191163,0.629169602,-0.298014729,-0.178707716,0.045011387,-0.352556459,0.400472871,0.606543487,0.344110348,-0.115554981,0.317570298,2715,0,0,0,0,0,0,0,0,1,0
1990,0.697350799,0.00589283,-0.555175576,-0.103551939,0.278189489,-0.172973151,0.428187951,0.580336787,0.379454526,1.475662941,0.837817255,1.009016016,1.115233508,1.15467823,1.195747789,1.219379228,1.129745887,1.246090186,2.612757316,1.789318816,-0.011724296,0.808606855,3.206743028,2.942415288,2.594861814,2.5121393,4.179947261,0.395590236,0.769087135,0.381719815,0.741704994,1.239774538,1.470787382,1.275970538,1.13332505,1.451284549,0.483576085,0.483943459,0.284839049,0.872977462,1.125814247,1.393676811,1.18534623,0.990033819,1.386179344,2121,0,0,0,0,0,0,0,0,0,1
1991,0.697350799,0.379567605,-0.016601456,0.235471112,0.278189489,0.086297603,0.466486478,0.767830211,0.541135151,1.475662941,1.277278937,1.141725847,1.33831056,1.242093036,1.285348872,0.917213972,1.387489258,1.604072855,0.571844967,3.022050042,0.895666323,2.604880017,1.46941108,3.824378368,0.486855284,1.944082819,1.620823818,0.031407467,0.903140589,0.60700462,0.451254534,0.530970018,0.534256511,0.640263374,1.361758626,1.487554326,-0.268705073,1.146594633,0.764494372,0.752679654,0.811499651,0.88584886,0.980933773,1.392784025,1.629045036,1380,0,0,0,0,0,0,0,0,0,1
1993,0.478389103,0.515449341,0.320007369,0.337178027,0.170997209,-0.247050509,0.274993844,0.505339418,0.015673122,1.667544809,1.233332768,1.097489237,1.472156792,1.242093036,1.150947247,1.176212763,1.430446487,1.42508152,1.343077831,1.737380174,3.087100271,0.234210541,0.378998374,2.295294449,1.220790422,0.065914094,0.526160402,0.501320718,1.098127432,1.068838471,0.976299596,0.61506547,1.242982576,0.96946887,1.002791578,1.378744995,0.327257922,-0.124243236,1.132801138,0.84290301,0.601956587,0.792747069,0.579970876,0.721533682,0.746633021,2012,0,0,0,0,0,0,0,0,0,1
1994,0.697350799,0.821183247,0.387329134,-0.205258854,0.063804929,0.382607036,0.428187951,0.355344679,0.904916555,1.667544809,1.540955946,1.362908899,1.070618098,1.198385633,1.50935158,1.133046298,0.528344688,1.022351017,2.082591364,1.607533567,0.119533467,0.394082279,0.097234719,1.813867856,5.39566362,2.687844458,0.686514684,-7.592935023,-5.043958117,-6.635901862,-6.564241187,-7.446084243,-7.312353495,-7.726096978,-6.698683261,-7.350181353,-4.616303974,-5.262059192,-3.638056274,-3.735932315,-4.128881057,-4.217822051,-4.050757484,-3.953527531,-3.843528561,2231,0,0,0,0,0,0,0,0,0,1
1995,0.113452942,0.549419775,0.690277077,0.913517214,-0.257771912,0.456684394,0.504785005,0.580336787,0.824076243,1.427692474,1.365171273,1.362908899,1.606003023,1.329507843,1.554152121,1.435211554,1.774104315,1.469829354,3.632307224,1.769841825,1.909856737,3.801634165,1.434032684,0.107347577,-0.424804058,5.371186333,0.449255797,0.818512162,0.817833845,0.978724548,0.965128425,1.059569999,0.951898656,1.173803315,1.144202839,1.28202559,1.147928277,1.010433433,1.18419278,1.2413895,1.246704477,1.283647422,1.38189667,1.550725282,1.604758467,2223,0,0,0,0,0,0,0,0,0,1
1996,0.697350799,0.617360643,0.320007369,0.167666502,0.170997209,0.493723073,0.160098263,0.167851255,0.379454526,1.475662941,1.1893866,1.274435678,1.29369515,1.329507843,1.50935158,1.176212763,1.301574801,1.380333687,2.402503468,2.87029182,0.563037956,1.24597025,1.094147379,0.567899304,0.256472057,0.350795272,-0.676496715,0.454329393,0.58628697,0.61826886,0.56296625,0.530970018,0.534256511,0.640263374,0.709091266,0.689619231,-0.141696566,-4.526788711,-0.665906324,0.820347171,0.730906165,0.919704057,1.138174124,1.045313259,1.361892774,2050,0,0,0,0,0,0,0,0,0,1
1997,0.770338031,0.345597171,0.286346487,0.371080333,0.313920249,0.678916468,0.696277639,0.880326265,0.581555307,1.619574342,1.101494264,1.274435678,1.472156792,1.416922649,1.419750497,1.478378019,1.516360944,1.380333687,1.185387445,-0.332861667,2.231886651,2.20063291,2.489066994,1.902586036,3.070438619,1.594378379,0.135092305,0.630546862,0.208499962,0.798496704,0.518281564,0.49492911,0.407698285,0.606207633,0.698213477,0.629169602,0.464036315,0.066382445,0.695972183,0.970719431,0.779262257,1.055124844,1.130312107,1.282225145,1.119027082,1628,0,0,0,0,0,0,0,0,0,1
1998,0.514882719,0.141774567,0.521972664,0.371080333,0.099535689,0.123336282,-0.222887005,0.317845994,0.298614214,1.571603875,1.365171273,1.49561873,1.561387613,1.416922649,1.374949955,1.348878624,1.34453203,1.648820689,0.13593074,1.141708864,3.269719767,1.21057008,2.442316971,0.215635944,2.461568661,2.599138941,4.340301544,1.1709471,1.171247498,1.03504575,0.507110392,0.458888203,0.243172591,0.594855719,0.676457899,0.713799082,1.206547588,1.518768581,1.227019148,0.745161041,0.787321605,0.88584886,1.130312107,1.282225145,1.353797251,2058,0,0,0,0,0,0,0,0,0,1
1999,0.806831647,0.311626737,0.622955312,0.540591858,0.349651009,0.308529677,0.045202683,0.505339418,0.743235931,1.715515276,1.453063609,1.53985534,1.33831056,1.28580044,1.285348872,1.089879833,0.957916973,1.514577188,1.787148457,3.732148674,3.305591454,-0.227133615,0.574843066,-0.550210695,0.230142545,0.065914094,0.405076556,0.630546862,1.025007366,1.215273594,0.775218509,1.419979077,0.610191446,0.526744238,0.828746949,0.810518488,0.639894248,1.064897913,1.449716262,1.023349722,0.940449229,0.741964274,0.713625175,1.329607522,1.434752482,1902,0,0,0,0,0,0,0,0,0,1
2000,1.208261424,0.345597171,0.488311782,-0.273063464,-0.007656591,0.456684394,0.696277639,0.317845994,0.824076243,1.523633408,1.013601927,1.097489237,1.070618098,1.198385633,1.374949955,1.435211554,1.258617573,1.335585853,0.924382669,0.297705919,-0.456044051,-0.842639803,3.412695833,0.849709992,5.63098363,2.240905125,-0.105439118,0.630546862,0.574100292,0.392984055,0.104948217,1.011515456,0.546912333,1.12839566,1.329125258,0.810518488,0.845061836,0.075459858,0.079272481,-0.089405004,0.134514366,0.488050298,1.342586582,1.124283888,0.746633021,1936,0,0,0,0,0,0,0,0,0,1
2001,-0.14200237,0.583390209,0.387329134,0.371080333,0.564035569,0.641877789,0.9260688,0.730331526,0.13693359,0.99595827,1.365171273,1.185962458,1.516772202,1.591752261,1.374949955,1.219379228,1.301574801,1.156594518,0.729535353,-0.311761593,2.489510582,3.311741484,0.236221275,2.096983223,1.804976463,-0.440730876,-0.460509315,0.748025174,0.452233515,0.944931828,0.920443739,0.639092742,1.053145237,0.96946887,0.676457899,-0.483103561,0.49334597,-0.051623929,0.764494372,0.790272719,0.376294825,0.454195101,0.462040612,0.208224596,-0.087205856,1462,0,0,0,0,0,0,0,0,0,1
2002,0.441895487,0.073833698,0.286346487,0.337178027,0.599766329,0.012220244,0.428187951,0.692832841,1.066597179,1.379722007,1.101494264,1.45138212,1.427541381,1.242093036,1.419750497,1.176212763,1.086788659,1.246090186,0.835568543,-0.333673208,0.079585452,0.743516219,3.153675434,0.857538067,0.348625348,-0.162673199,0.940136253,0.24286843,0.403486804,-0.057585555,0.529452735,0.93943364,0.698782204,0.572151892,0.208712958,0.931417745,-0.004918173,0.220698472,0.738798551,0.84290301,1.166110991,0.741964274,0.56424684,0.595180676,0.851874821,1498,0,0,0,0,0,0,0,0,0,1
2003,0.952806112,0.821183247,0.454650899,0.540591858,0.313920249,0.308529677,0.351590898,0.467840733,0.500714994,1.571603875,1.409117441,1.274435678,1.516772202,1.329507843,1.374949955,1.133046298,1.215660344,1.380333687,1.730053662,0.151628486,1.0929606,2.150387507,1.722113909,1.739501147,1.15002986,2.583786064,3.293089904,0.43083373,0.464420193,0.550683419,0.93161491,0.903392732,0.989866124,0.742430597,0.719969056,0.798428562,0.854831722,0.420401565,0.910104024,0.602307394,0.497185055,0.496514097,0.792245351,0.816298436,0.908543482,2046,0,0,0,0,0,0,0,0,0,1
2004,0.186440175,0.345597171,0.252685604,0.371080333,0.67122785,0.641877789,0.006904156,0.580336787,0.783656087,1.187840138,1.409117441,0.876306185,1.24907974,1.416922649,1.330149413,1.133046298,1.301574801,1.514577188,1.61133274,0.692926529,1.092145334,3.069649996,1.411289429,3.547786396,0.81597418,-0.575495026,-0.642135083,0.160633611,0.281620028,0.359191335,0.518281564,0.410833659,0.534256511,0.742430597,0.600313373,0.641259528,0.219789185,0.402246739,0.867277656,0.895533301,0.456888311,0.775819471,0.635004999,0.421445293,0.398525529,2172,0,0,0,0,0,0,0,0,0,1
2005,0.368908255,0.447508473,0.454650899,0.472787248,0.84988165,-0.024818435,0.045202683,-0.019642168,0.258194058,1.427692474,1.1893866,1.318672289,1.33831056,1.373215246,1.464551038,1.435211554,1.645232629,1.156594518,2.033652968,0.78787686,3.238739674,2.521518325,1.581863839,1.136739397,0.727112078,-0.783611815,-0.005626759,0.712781681,0.9518873,1.102631191,1.121524826,1.239774538,1.217670931,1.09433992,0.937524842,1.28202559,0.229559071,0.647336899,1.338367705,1.188759209,0.900152486,1.004342049,0.438454559,0.579386551,1.353797251,2285,0,0,0,0,0,0,0,0,0,1
2006,1.025793344,0.175745001,0.387329134,0.540591858,0.67122785,0.975225901,-0.031394371,-0.057140853,0.379454526,1.763485743,1.101494264,1.318672289,1.382925971,1.198385633,1.50935158,1.305712159,1.516360944,1.42508152,0.822880811,0.227913367,0.130947185,0.242204128,2.165607373,2.526222651,-0.186192858,0.533323931,-0.337789201,0.900746981,0.866580556,0.978724548,0.898101396,1.251788174,1.280950044,1.026228438,1.046302735,1.003957299,0.551965281,0.338704845,0.764494372,0.84290301,1.085517504,0.936631655,0.383420436,0.800504311,0.908543482,2274,0,0,0,0,0,0,0,0,0,1
2008,0.843325263,0.073833698,-0.083923221,0.642298773,0.95707393,0.641877789,-0.107991424,0.242848625,0.621975463,1.715515276,1.101494264,1.185962458,1.204464329,1.548044858,1.554152121,1.219379228,1.430446487,0.843359682,-0.56461333,-0.047199131,2.454454161,0.502566672,4.728014057,4.308414319,-0.488982243,-0.631788911,0.573612179,0.853755656,0.927513945,0.877346386,0.998641939,1.287829082,1.242982576,0.992172697,1.002791578,1.003957299,0.581274937,0.238853298,0.738798551,1.015831109,1.029102064,0.919704057,0.241904119,0.911063191,0.957116621,1807,0,0,0,0,0,0,0,0,0,1
2009,1.135274192,1.160887588,0.858581489,0.303275722,0.492574049,-0.172973151,0.619680585,0.580336787,0.258194058,2.243190415,1.848579123,1.672565171,1.382925971,1.28580044,1.419750497,1.65104388,1.902976,1.604072855,1.899525514,1.662718375,0.059203812,-0.039855294,-0.163049194,-0.261876611,1.943206399,3.025607771,4.04577327,0.900746981,0.866580556,0.978724548,0.898101396,1.251788174,1.280950044,1.026228438,1.046302735,1.003957299,0.551965281,0.338704845,0.764494372,0.84290301,1.085517504,0.936631655,0.383420436,0.800504311,0.908543482,2189,0,0,0,0,0,0,0,0,0,1
2010,1.135274192,1.160887588,0.858581489,0.303275722,0.492574049,-0.172973151,0.619680585,0.580336787,0.258194058,2.243190415,1.848579123,1.672565171,1.382925971,1.28580044,1.419750497,1.65104388,1.902976,1.604072855,1.899525514,1.662718375,0.059203812,-0.039855294,-0.163049194,-0.261876611,1.943206399,3.025607771,4.04577327,0.900746981,0.866580556,0.978724548,0.898101396,1.251788174,1.280950044,1.026228438,1.046302735,1.003957299,0.483576085,0.293317778,0.773059646,0.76771688,0.747024862,0.750428073,0.579970876,0.697842494,0.77091959,1999,0,0,0,0,0,0,0,0,0,1
2012,1.208261424,1.194858022,0.824920607,0.133764197,0.456843289,0.012220244,0.696277639,0.580336787,0.015673122,2.243190415,1.804632955,1.716801782,1.382925971,1.198385633,1.464551038,1.73737681,1.902976,1.469829354,1.474486486,1.177416681,0.201875293,-0.334476067,-0.165576223,-0.30754038,2.139032143,3.467429478,3.494350891,0.853755656,0.927513945,0.877346386,0.998641939,1.287829082,1.242982576,0.992172697,1.002791578,1.003957299,0.581274937,0.238853298,0.738798551,1.015831109,1.029102064,0.919704057,0.241904119,0.911063191,0.957116621,2288,0,0,0,0,0,0,0,0,0,1
2013,1.135274192,1.160887588,0.858581489,0.303275722,0.492574049,-0.172973151,0.619680585,0.580336787,0.258194058,2.243190415,1.848579123,1.672565171,1.382925971,1.28580044,1.419750497,1.65104388,1.902976,1.604072855,1.899525514,1.662718375,0.059203812,-0.039855294,-0.163049194,-0.261876611,1.943206399,3.025607771,4.04577327,0.900746981,0.866580556,0.978724548,0.898101396,1.251788174,1.280950044,1.026228438,1.046302735,1.003957299,0.551965281,0.338704845,0.764494372,0.84290301,1.085517504,0.936631655,0.383420436,0.800504311,0.908543482,2758,0,0,0,0,0,0,0,0,0,1
2014,0.843325263,0.515449341,1.329833844,1.116931044,-0.150579632,0.827071185,1.347352595,0.992822319,1.228277804,1.907397145,1.672794451,1.893748223,1.962926307,1.416922649,2.002157537,1.996375601,1.774104315,1.78306419,2.989764215,0.588237702,0.492925114,2.470130981,3.067756472,0.17649557,1.016736707,4.728071338,0.589974861,0.14888578,-0.230220435,0.426776776,0.361885162,0.735201829,0.293795882,0.492688497,0.926647053,0.592899825,0.718053329,0.311472605,0.387622332,0.850421623,0.940449229,0.200281126,0.690039122,1.234842768,0.868065867,2446,0,0,0,0,0,0,0,0,0,1
2015,1.42722312,1.194858022,1.329833844,1.320344875,1.24292001,1.493767409,0.657979112,0.617835472,1.632479364,1.859426678,1.672794451,2.026458054,1.873695486,1.897704083,2.002157537,1.564710949,1.731147086,2.14104686,0.202088201,-0.293907685,0.996759258,0.890826605,1.296309642,-0.042690521,0.888380337,-0.205320082,0.041825018,-0.368018796,-0.023046914,0.13390653,0.216659932,0.362779115,0.230516769,0.447280842,0.535046637,0.230202054,-0.288244843,0.075459858,0.558927805,0.451935133,0.513303752,0.183353527,0.241904119,0.468827671,0.03422699,1908,0,0,0,0,0,0,0,0,0,1
2016,0.843325263,1.296769324,1.498138257,1.116931044,0.74268937,0.938187222,1.117561434,0.730331526,-0.146007503,1.907397145,2.244094637,2.424587547,1.873695486,1.810289276,1.688553746,1.866876205,1.731147086,1.648820689,-0.659771321,1.545856428,1.127201755,1.179737673,-0.394272283,-0.363641582,1.411679382,-0.005732669,-0.334516664,-0.743949396,0.366926771,0.235284692,0.138461731,-0.297970861,-0.225092845,0.424577015,0.926647053,0.290651683,-0.493412432,0.574717592,0.790190193,0.436897907,0.190929807,0.301846716,0.635004999,0.563592425,-0.232925271,2088,0,0,0,0,0,0,0,0,0,1
2017,1.974627361,1.398680626,1.228851197,0.608396468,0.74268937,0.938187222,1.117561434,0.730331526,-0.146007503,2.48304275,1.892525292,1.893748223,1.606003023,1.810289276,1.688553746,1.866876205,1.731147086,1.648820689,0.792067747,1.782826486,-0.431586083,0.257049361,0.688559339,-0.375383694,2.848283364,-0.005732669,-0.334516664,-0.13306217,0.050073152,-0.2941346,-0.029105841,0.254656392,-0.111190441,0.867301647,0.926647053,0.290651683,0.17093976,-0.323946329,-0.006380255,0.151190613,0.247345247,-0.239836432,-0.874502378,0.563592425,-0.232925271,2332,0,0,0,0,0,0,0,0,0,1
2018,1.573197584,1.126917154,0.353668252,0.710103383,0.70695861,1.086341939,1.385651122,1.292811796,1.551639052,1.619574342,2.024363796,1.584091951,1.427541381,1.591752261,1.464551038,1.133046298,1.645232629,1.604072855,0.415060848,-0.17785728,-0.692471077,-0.725019882,-0.137778911,1.423768802,0.360144509,1.06214528,-0.255975791,-0.109566508,-0.108353658,-0.28287036,-0.475952703,-0.105752686,0.357074994,0.299705965,0.524168848,0.387371088,0.200249415,0.102692098,-0.982821449,-0.360075072,0.569719192,0.911240258,0.776521315,0.887372002,0.382334483,2194,0,0,0,0,0,0,0,0,0,1
2019,1.208261424,0.583390209,0.521972664,0.913517214,0.528304809,0.567800431,0.964367327,0.580336787,0.702815775,2.243190415,1.93647146,1.761038392,1.784464665,1.548044858,1.957356996,2.082708531,1.731147086,1.872559858,2.110685628,-0.175422656,2.54005705,0.834871497,1.888897776,3.706957248,1.187878533,5.903419433,3.487805819,0.113642286,0.208499962,0.528154938,0.149632903,0.61506547,0.800028785,0.526744238,0.665580109,0.568719974,0.620354477,0.738111032,1.18419278,0.820347171,1.190289036,1.342894016,0.878727544,1.069004448,1.434752482,2403,0,0,0,0,0,0,0,0,0,1
2021,1.682678433,1.194858022,1.026885902,1.21863796,0.278189489,0.160374961,0.887770273,1.217814427,0.783656087,2.48304275,1.848579123,1.716801782,1.873695486,1.548044858,1.419750497,1.996375601,1.817061543,1.648820689,2.733290772,1.700860815,0.135838779,-0.060410232,0.039113069,-0.076612178,-0.13517943,2.302316636,4.075226097,0.466077224,0.574100292,0.055056848,-0.252529272,0.062438217,0.268484236,-0.154370581,0.589435584,0.653349454,0.49334597,1.119362393,0.267708501,0.241413969,0.11033632,0.149498331,-0.245540971,0.721533682,0.932830051,2715,0,0,0,0,0,0,0,0,0,1
